Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,ind,Продукт,Технология,inflation
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,26.0,821268.0,803946.0,94.0,2886.0,45606.0,57362.0,32034.0,38913.0,110540.0,156146.0,,17448.0,156146.0,-1435.0,32034.0,124112.0,691751.0,574641.0,85291.0,,4057.0,17322.0,13511.0,20554.0,41556.0,4148.0,5.0663,0.0195,0.046,2018,46.74.2,46.0,torgovlya,,,4.27
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,25.0,796462.0,774705.0,53.0,3317.0,46270.0,54399.0,35055.0,48592.0,116305.0,162575.0,21200.0,12653.0,162575.0,15465.0,35055.0,127520.0,694766.0,583240.0,87910.0,,3670.0,21757.0,18468.0,17392.0,43000.0,2716.0,4.739,0.0266,0.034,2019,46.74.2,46.0,torgovlya,,,3.05
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,24.0,779549.0,739917.0,60.0,2096.0,2577.0,72673.0,56530.0,72335.0,153665.0,156242.0,,,156242.0,55449.0,56530.0,99712.0,632491.0,527136.0,76526.0,,1288.0,39632.0,31465.0,40452.0,37920.0,1940.0,31.4068,0.0497,0.0456,2020,46.74.2,46.0,torgovlya,,,4.91
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,24.0,867213.0,830460.0,71.0,2520.0,3498.0,100664.0,38555.0,48759.0,155296.0,158794.0,,,158794.0,36741.0,38555.0,120239.0,789428.0,653942.0,94693.0,,112.0,36753.0,29043.0,36831.0,48703.0,112.0,328.8482,0.0368,0.0517,2021,46.74.2,46.0,torgovlya,,,8.39
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,28.0,904579.0,820924.0,60.0,6652.0,9110.0,114503.0,76703.0,25595.0,202460.0,211570.0,,,211570.0,68020.0,76703.0,134867.0,894147.0,691482.0,114823.0,,150.0,83655.0,66121.0,83445.0,63776.0,150.0,556.3,0.0739,0.0982,2022,46.74.2,46.0,torgovlya,,,11.92
Авангард Система,Москва,"АВАНГАРД СИСТЕМА, ООО",Москва,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,,,Средние предприятия,32.0,1034691.0,967107.0,69.0,21325.0,56851.0,132012.0,69455.0,35846.0,191948.0,248799.0,,,248799.0,37499.0,69455.0,179344.0,1016809.0,823892.0,126099.0,,732.0,67584.0,49752.0,66041.0,76642.0,,90.2199,0.0489,0.0657,2023,46.74.2,46.0,torgovlya,"Сканпорт: DataMobile,Shenzhen Chainway C-серия RFID-считывателей","Складская автоматизация,ИБ - Аутентификация,ИБ - Биометрическая идентификация,ИБ - Средства шифрования,СКУД - Системы контроля и управления доступом",7.42
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,45.0,452308.0,442334.0,,1540.0,1540.0,38557.0,48107.0,12244.0,130563.0,132103.0,31185.0,1100.0,132103.0,3595.0,48107.0,83996.0,445840.0,381581.0,52671.0,,4735.0,9974.0,8442.0,9123.0,,,1.9267,0.0189,0.026,2017,47.73,47.0,torgovlya,,,2.52
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,46.0,569614.0,551782.0,,1262.0,1262.0,36165.0,53034.0,13023.0,142116.0,143378.0,,,143378.0,-35503.0,53034.0,90344.0,567741.0,488034.0,56636.0,,2509.0,17832.0,16825.0,18852.0,,,7.5138,0.0296,0.0406,2018,47.73,47.0,torgovlya,,,4.27
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,45.0,714587.0,676272.0,,2559.0,2559.0,44459.0,39691.0,3800.0,139358.0,141917.0,,,141917.0,-50947.0,39691.0,102226.0,710972.0,589551.0,73174.0,,7180.0,38315.0,37275.0,45491.0,,,6.3358,0.0524,0.0679,2019,47.73,47.0,torgovlya,ELMA BPM Suite,"BPM,SaaS",3.05
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,44.0,830798.0,775751.0,50.0,1450.0,1500.0,75917.0,72946.0,3476.0,206595.0,208096.0,,28732.0,208096.0,-23039.0,72946.0,135150.0,826142.0,689430.0,69217.0,,9262.0,55047.0,52601.0,64307.0,,,6.9431,0.0637,0.0817,2020,47.73,47.0,torgovlya,,,4.91
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,49.0,831412.0,805550.0,,2226.0,159026.0,57622.0,71620.0,5517.0,72135.0,231161.0,,35295.0,231161.0,-52644.0,71620.0,159541.0,823838.0,693640.0,100439.0,,2567.0,25862.0,22998.0,28429.0,,,11.0748,0.0279,0.0361,2021,47.73,47.0,torgovlya,,,8.39
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,68.0,973461.0,941153.0,,1910.0,194810.0,65574.0,85708.0,6947.0,81991.0,276801.0,,31883.0,276801.0,-77888.0,85708.0,191093.0,970862.0,809673.0,117552.0,,3712.0,32308.0,25231.0,36020.0,,,9.7037,0.026,0.0449,2022,47.73,47.0,torgovlya,,,11.92
Аванти Фарма,Владивосток,"АВАНТИ ФАРМА, ООО",Приморский край,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,Средние предприятия,75.0,998915.0,974472.0,,2745.0,205045.0,70338.0,100622.0,5611.0,82068.0,287112.0,,11656.0,287112.0,-93482.0,100623.0,186490.0,993931.0,829288.0,130774.0,,2332.0,24443.0,18824.0,26775.0,,,11.4816,0.0189,0.0341,2023,47.73,47.0,torgovlya,,,7.42
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,54.0,724004.0,709437.0,,1206.0,1206.0,177057.0,142267.0,96656.0,288791.0,289997.0,,34561.0,289997.0,183997.0,142267.0,147730.0,695208.0,598067.0,52841.0,3272.0,3667.0,14567.0,10819.0,18232.0,,,4.9719,0.0156,0.059,2017,46.43,46.0,torgovlya,,,2.52
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,49.0,871447.0,861944.0,,3808.0,3808.0,192513.0,149829.0,71833.0,269389.0,273197.0,,38774.0,273197.0,182167.0,149829.0,123368.0,819419.0,721743.0,60765.0,2130.0,4656.0,9503.0,7562.0,14130.0,,,3.0348,0.0092,0.0424,2018,46.43,46.0,torgovlya,,,4.27
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,48.0,956477.0,940696.0,44.0,2326.0,2370.0,206958.0,162414.0,139286.0,359982.0,362352.0,,26181.0,362352.0,178011.0,162414.0,199938.0,933346.0,861584.0,64109.0,2358.0,4450.0,15781.0,12585.0,20111.0,9657.0,,4.5193,0.0135,0.0057,2019,46.43,46.0,torgovlya,,,3.05
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,47.0,1052428.0,1030133.0,38.0,8153.0,8191.0,164073.0,180206.0,83257.0,250060.0,258251.0,,1425.0,258251.0,177845.0,180206.0,78045.0,1030217.0,947524.0,64310.0,2306.0,1991.0,22295.0,17792.0,24185.0,9846.0,,12.1472,0.0173,0.0156,2020,46.43,46.0,torgovlya,,,4.91
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,46.0,1047741.0,1026846.0,32.0,4274.0,4306.0,164854.0,196862.0,132965.0,305670.0,309976.0,,20742.0,309976.0,213332.0,196862.0,113114.0,1006804.0,906435.0,47878.0,21573.0,1644.0,20895.0,16656.0,22492.0,12684.0,,13.6813,0.0165,0.0307,2021,46.43,46.0,torgovlya,,,8.39
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,74.0,1214135.0,1170222.0,2571.0,20335.0,23509.0,196894.0,231945.0,106940.0,331641.0,355150.0,,10903.0,355150.0,227816.0,231945.0,123205.0,1180007.0,1035440.0,106393.0,11265.0,3397.0,43913.0,35084.0,47236.0,39240.0,,13.9052,0.0297,0.0228,2022,46.43,46.0,torgovlya,,,11.92
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,82.0,1355018.0,1321271.0,3937.0,35222.0,39755.0,227755.0,258915.0,106271.0,356507.0,396262.0,,23772.0,396262.0,245841.0,258915.0,137347.0,1324190.0,1144723.0,138586.0,11279.0,2248.0,33747.0,26971.0,35868.0,57610.0,,15.9555,0.0204,0.0224,2023,46.43,46.0,torgovlya,Axelot WMS X5,"WMS,Складская автоматизация",7.42
"Авента, Брянск",Брянск,"АВЕНТА, ООО",Брянская область,Торговля оптовая бытовыми электротоварами,,,Средние предприятия,82.0,1355018.0,1321271.0,3937.0,35222.0,39755.0,227755.0,258915.0,106271.0,356507.0,396262.0,,23772.0,396262.0,245841.0,258915.0,137347.0,1324190.0,1144723.0,138586.0,11279.0,2248.0,33747.0,26971.0,35868.0,57610.0,,15.9555,0.0204,0.0224,2023,46.43,46.0,torgovlya,Datareon Platform,"Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",7.42
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,5.0,14924.0,14459.0,,3.0,3.0,27024.0,2847.0,28852.0,78079.0,78082.0,,,78082.0,2690.0,2847.0,75235.0,12391.0,11548.0,,1161.0,1265.0,465.0,465.0,898.0,,,0.7099,0.0375,-0.0257,2017,41.2,41.0,transport,,,2.52
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,14.0,259881.0,236622.0,,509.0,509.0,5400.0,18632.0,52941.0,123273.0,123782.0,,,123782.0,-29423.0,18632.0,105150.0,231297.0,226063.0,472.0,5860.0,,23259.0,18602.0,22000.0,3375.0,,,0.0804,-0.0047,2019,41.2,41.0,transport,,,3.05
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,31.0,181738.0,164173.0,,672.0,785.0,5872.0,14209.0,63252.0,131609.0,132394.0,,,132394.0,-41449.0,14209.0,118185.0,179435.0,150180.0,144.0,12985.0,,17565.0,14039.0,15383.0,11975.0,,,0.0782,0.0899,2020,41.2,41.0,transport,,,4.91
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,84.0,326240.0,307781.0,,1079.0,1592.0,5186.0,10693.0,36711.0,108504.0,110096.0,,,110096.0,-33099.0,10693.0,99403.0,310107.0,271031.0,,32372.0,34.0,18459.0,14159.0,16027.0,58236.0,,471.3824,0.0457,0.0216,2021,41.2,41.0,transport,"Google Workspace (ранее G Suite),Google Meet (ранее Hangouts Meet),Google Docs","SaaS,Офисные приложения,Видеоконференцсвязь",8.39
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,53.0,332371.0,307980.0,,9058.0,9193.0,3377.0,9403.0,42727.0,90515.0,99708.0,,2974.0,99708.0,-38652.0,9403.0,90305.0,318467.0,250926.0,,43638.0,300.0,24391.0,19255.0,22398.0,51503.0,,74.66,0.0605,0.0751,2022,41.2,41.0,transport,,,11.92
АверСтрой,Санкт-Петербург,"АВЕРСТРОЙ, ООО",Санкт-Петербург,Строительство жилых и нежилых зданий,,,Малые предприятия,30.0,322995.0,316805.0,,2781.0,2863.0,13858.0,13225.0,70059.0,122567.0,125430.0,,15298.0,125430.0,-11920.0,13224.0,112205.0,316809.0,276709.0,,36340.0,652.0,6190.0,4939.0,4076.0,31705.0,,6.2515,0.0156,0.0119,2023,41.2,41.0,transport,,,7.42
