Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,,,,8.0,196604.0,200389.0,127411.0,130312.0,737691.0,901010.0,1101399.0,139885.0,277549.0,1101399.0,328951.0,130312.0,971087.0,607344.0,507865.0,2.0,,39880.0,2646.0,918.0,41867.0,66012.0,36787.0,1.0498,0.0015,0.1638,2015,11.01.1,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,124.0,694546.0,632628.0,572.0,569474.0,634264.0,66018.0,234774.0,310355.0,385491.0,1019755.0,246000.0,124400.0,1019755.0,81274.0,234774.0,784981.0,680086.0,412110.0,29797.0,81357.0,27531.0,61918.0,47433.0,88509.0,84070.0,27531.0,3.2149,0.0697,0.2306,2022,11.01.1,11.0,Обрабатывающие производства,-160917000.0,435942000.0,pishhevaya_promyshlennost,1С:ERP Управление предприятием 2,"ERP,SaaS"
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,148.0,693709.0,688910.0,226.0,157359.0,165709.0,84762.0,142294.0,1099261.0,1190879.0,1356588.0,,666500.0,1356588.0,662477.0,142294.0,1214294.0,654369.0,523345.0,2625.0,51140.0,58324.0,4799.0,301.0,63070.0,58129.0,58650.0,1.0814,0.0005,0.1181,2018,11.01.1,11.0,Обрабатывающие производства,37545000.0,1200322000.0,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,500.0,Малые предприятия,127.0,531724.0,448679.0,1026.0,559127.0,626030.0,61352.0,290096.0,331018.0,405265.0,1031295.0,,286318.0,1031295.0,56690.0,290096.0,741199.0,508157.0,294560.0,33071.0,74515.0,23237.0,83045.0,63822.0,106055.0,87024.0,18919.0,4.5641,0.1256,0.2086,2023,11.01.1,11.0,Обрабатывающие производства,-108373000.0,638965000.0,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,,,,7.0,185976.0,198234.0,85421.0,134754.0,771893.0,864827.0,1063061.0,112277.0,303838.0,1063061.0,365598.0,134754.0,928307.0,866339.0,680911.0,1862.0,53289.0,48971.0,7199.0,4442.0,56152.0,60275.0,44613.0,1.1466,0.0051,0.1504,2016,11.01.1,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,CWMS-3000,"WMS,Логистическая информационная система"
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,,206313.0,264662.0,273.0,144168.0,150064.0,54736.0,94006.0,525779.0,584950.0,735014.0,,564907.0,735014.0,516294.0,94006.0,641008.0,149119.0,112299.0,1087.0,46208.0,55174.0,-58349.0,-48288.0,-3175.0,43538.0,55174.0,-0.0575,-0.3238,-0.0702,2019,11.01.1,11.0,Обрабатывающие производства,-11120000.0,637155000.0,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,129.0,623853.0,586496.0,464.0,482446.0,548231.0,49306.0,125929.0,351678.0,405057.0,953288.0,340400.0,90000.0,953288.0,97607.0,125930.0,827359.0,617824.0,419427.0,28627.0,78209.0,33536.0,37357.0,8122.0,69489.0,83534.0,33536.0,2.0721,0.0131,0.1482,2021,11.01.1,11.0,Обрабатывающие производства,-269761000.0,404675000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,,,,1734.0,338345.0,362439.0,82102.0,601165.0,290343.0,412525.0,774964.0,48064.0,,774964.0,270548.0,601165.0,173799.0,1071505.0,860816.0,7827.0,77983.0,16398.0,90022.0,68143.0,97770.0,162722.0,16364.0,5.9623,0.0636,0.1165,2015,10.52,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,,,,1467.0,353311.0,382784.0,95319.0,623767.0,303354.0,434637.0,817421.0,,87242.0,817421.0,304103.0,623767.0,193654.0,1217277.0,1023388.0,17582.0,87266.0,12043.0,42684.0,25406.0,48366.0,178202.0,11783.0,4.0161,0.0209,0.0731,2016,10.52,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,387.0,1232270.0,1207678.0,428.0,559825.0,608273.0,116539.0,724669.0,167185.0,300697.0,908970.0,18971.0,59494.0,908970.0,194221.0,724669.0,184301.0,1209598.0,1095141.0,4613.0,-70713.0,8165.0,24592.0,17138.0,32428.0,174159.0,7515.0,3.9716,0.0142,0.0324,2021,10.52,10.0,Обрабатывающие производства,669850000.0,159006000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,,1478999.0,1428264.0,1139.0,601882.0,628015.0,138721.0,842816.0,146475.0,398672.0,1026687.0,,,1026687.0,253720.0,842816.0,183871.0,1446663.0,1295638.0,5280.0,91809.0,7611.0,50735.0,38794.0,50835.0,280527.0,3781.0,6.6791,0.0268,0.0373,2023,10.52,10.0,Обрабатывающие производства,787997000.0,152327000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,,,,2122.0,331681.0,357418.0,95539.0,534624.0,257502.0,408279.0,765697.0,73064.0,18776.0,765697.0,263003.0,534624.0,231073.0,960815.0,740687.0,10808.0,64026.0,14253.0,96465.0,73276.0,103499.0,159843.0,14336.0,7.2616,0.0763,0.1512,2014,10.52,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,1С:Предприятие 8.0,ERP
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,371.0,1479995.0,1438059.0,747.0,639833.0,660500.0,168676.0,811200.0,226093.0,412883.0,1073383.0,,93760.0,1073383.0,274962.0,811200.0,262183.0,1460800.0,1306600.0,3791.0,87974.0,14129.0,41936.0,31235.0,55887.0,251120.0,10281.0,3.9555,0.0214,0.0427,2022,10.52,10.0,Обрабатывающие производства,756381000.0,232024000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,496.0,1114002.0,1084655.0,1154.0,335356.0,346142.0,50600.0,634945.0,341990.0,446192.0,792334.0,,84279.0,792334.0,335513.0,634945.0,157389.0,1099052.0,908215.0,7074.0,81989.0,13410.0,29347.0,11178.0,40430.0,175017.0,13608.0,3.0149,0.0102,0.0926,2017,10.52,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,493.0,,,905.0,428495.0,491872.0,53481.0,670498.0,320079.0,386526.0,878398.0,2824.0,107788.0,878398.0,294102.0,670498.0,207900.0,1037078.0,855718.0,3420.0,85659.0,8751.0,57470.0,38357.0,65057.0,188194.0,8300.0,7.4342,0.037,0.089,2018,10.52,10.0,Обрабатывающие производства,613813000.0,196489000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,,,,3068.0,330043.0,360748.0,67014.0,462727.0,230454.0,320433.0,681181.0,76064.0,55159.0,681181.0,228205.0,462727.0,218454.0,862032.0,650867.0,81637.0,69441.0,12245.0,35649.0,25699.0,45281.0,150458.0,12187.0,3.6979,0.0298,0.0697,2013,10.52,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,406.0,997460.0,951971.0,392.0,596676.0,607575.0,82643.0,708764.0,193847.0,291456.0,899031.0,7270.0,68845.0,899031.0,176312.0,708764.0,190267.0,966197.0,823168.0,5636.0,69073.0,9910.0,45489.0,33978.0,54981.0,157268.0,9989.0,5.548,0.0352,0.0707,2020,10.52,10.0,Обрабатывающие производства,653802000.0,175184000.0,pishhevaya_promyshlennost,,
Белгородский хладокомбинат,Белгород,"БЕЛГОРОДСКИЙ ХЛАДОКОМБИНАТ, АО",Белгородская область,Производство мороженого,,,Средние предприятия,499.0,956206.0,948035.0,602.0,653335.0,662104.0,86577.0,674642.0,143516.0,269138.0,931242.0,5173.0,120602.0,931242.0,112809.0,674642.0,256600.0,940208.0,845295.0,3632.0,68204.0,9029.0,8171.0,4143.0,16656.0,178745.0,9165.0,1.8447,0.0044,0.0245,2019,10.52,10.0,Обрабатывающие производства,618375000.0,242179000.0,pishhevaya_promyshlennost,,
Волжанка,Ульяновск,"ВОЛЖАНКА, ПО УЗМВ",Ульяновская область,Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках,,,Средние предприятия,,,,835.0,171976.0,273968.0,121141.0,338543.0,279438.0,449628.0,723596.0,94297.0,29263.0,723596.0,155747.0,338543.0,385354.0,1102407.0,665678.0,237546.0,165820.0,12212.0,2160.0,539.0,13493.0,112049.0,2178.0,1.1049,0.0005,0.0303,2020,11.07,11.0,Обрабатывающие производства,330429000.0,284263000.0,pishhevaya_promyshlennost,,
Волжанка,Ульяновск,"ВОЛЖАНКА, ПО УЗМВ",Ульяновская область,Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках,,,Средние предприятия,,,,346.0,731130.0,760595.0,172343.0,365919.0,314774.0,527495.0,1288090.0,109751.0,35222.0,1288090.0,-228887.0,365919.0,922446.0,1463256.0,881379.0,310735.0,203445.0,23050.0,-89015.0,-87445.0,-66664.0,140406.0,11677.0,-2.8921,-0.0598,0.0463,2022,11.07,11.0,Обрабатывающие производства,9000.0,467578000.0,pishhevaya_promyshlennost,,
Волжанка,Ульяновск,"ВОЛЖАНКА, ПО УЗМВ",Ульяновская область,Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках,,,Средние предприятия,,,,1488.0,243993.0,272887.0,99908.0,333608.0,219257.0,328895.0,601782.0,84230.0,66068.0,601782.0,216147.0,333608.0,268517.0,1108253.0,709450.0,217865.0,132808.0,13515.0,4929.0,2013.0,17448.0,94190.0,10583.0,1.291,0.0018,0.0434,2017,11.07,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Волжанка,Ульяновск,"ВОЛЖАНКА, ПО УЗМВ",Ульяновская область,Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках,,,Средние предприятия,,,,610.0,189875.0,291601.0,210315.0,338904.0,234667.0,495704.0,787305.0,92440.0,5762.0,787305.0,141473.0,338904.0,448689.0,1773447.0,1252774.0,301123.0,180768.0,13757.0,2181.0,374.0,15588.0,164460.0,2596.0,1.1331,0.0002,0.0219,2021,11.07,11.0,Обрабатывающие производства,330803000.0,318598000.0,pishhevaya_promyshlennost,,
Волжанка,Ульяновск,"ВОЛЖАНКА, ПО УЗМВ",Ульяновская область,Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках,,,Средние предприятия,,,,1029.0,221390.0,251702.0,121896.0,336179.0,216954.0,344789.0,596491.0,78035.0,47552.0,596491.0,219504.0,336179.0,260641.0,1189271.0,737285.0,255841.0,146319.0,12501.0,5837.0,2585.0,17417.0,101114.0,12213.0,1.3932,0.0022,0.0419,2018,11.07,11.0,Обрабатывающие производства,328037000.0,175651000.0,pishhevaya_promyshlennost,,
