Интерстрой,Санкт-Петербург,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2018
РСО Инжиниринг,Москва,HRlink Система электронного кадрового документооборота,"HRM,SaaS - Программное обеспечение как услуга,СЭД",2023
Симак Групп,Москва,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
СЗ Квартал-инвестстрой,Мытищи,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
Кинеко,Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
СВ-Билдинг,Владивосток,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
Рашэл Групп,Москва,1С:Предприятие 8.0,ERP,2017
ИПК ЛИК,Москва,"Autodesk Inventor,AutoCAD",САПР,2020
Индустрия (Санкт-Петербург),Санкт-Петербург,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS - Программное обеспечение как услуга,СЭД",2020
ИЛР Констракшен,Санкт-Петербург,ТЕЗИС Система управления документами и задачами,СЭД,2023
ГСИ-Гипрокаучук,Москва,1С:Документооборот 8 КОРП,СЭД,2021
ГранитИнвест,Екатеринбург,Alexrovich: Модуль Управление отделом продаж для 1С:Предприятие 8 (CRM Alexrovich),CRM,2019
Данвита,Москва,"Docsvision (СЭД/ECM-система),Docsvision СЭД/ECM и BPM,Docsvision: Кадровый электронный документооборот (КЭДО)","СЭД,BPM,HRM",2017
Ямское Поле,Москва,ТЕЗИС Система управления документами и задачами,СЭД,2021
Инжиниринговая компания РГП (РосГеоПроект),Санкт-Петербург,"Docsvision СЭД/ECM и BPM,Docsvision (СЭД/ECM-система),Docsvision: Кадровый электронный документооборот (КЭДО)","BPM,СЭД,HRM",2017
Эпарх,Москва,1С-Рарус: Интеграция с телефонией (СофтФон),IP-телефония,2018
Жилстройинвест,Уфа,"БИТ:Строительство.Корпорация,1С:Бухгалтерия",Учетные системы,2019
Ярнефтехимстрой - 2,Ярославль,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2025
Технополис,Санкт-Петербург,ТЕЗИС Система управления документами и задачами,СЭД,2020
ТехноИнвестПсков,Псков,Advanta (Адванта) - система управления проектами,"SaaS - Программное обеспечение как услуга,Системы управления проектами",2018
